nama,kategori,rating,provinsi,kota,kecamatan,alamat,link
TAMAN KOPERASI,Taman,3.0,Jawa Timur,Mojokerto,Magersari,"Jl. Mojopahit No.181, Mergelo, Sentanan, Kec. Magersari, Kota Mojokerto, Jawa Timur 61323","https://www.google.com/maps/place/TAMAN+KOPERASI/@-7.6238564,112.2690131,11z/data=!4m10!1m3!2m2!1spark+near+mojokerto!6e1!3m5!1s0x2e780dd62307d335:0xb11767f19f73c93e!8m2!3d-7.4624455!4d112.4319963!15sChNwYXJrIG5lYXIgbW9qb2tlcnRvWhUiE3BhcmsgbmVhciBtb2pva2VydG-SAQRwYXJrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJ0TjNSaWN6RjNSUkFC4AEA?hl=id"
TAMAN PERUMDAM,Taman,4.2,Jawa Timur,Mojokerto,Prajurit Kulon,"GC99+V7Q, Mergelo, Blooto, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur 61327","https://www.google.com/maps/place/TAMAN+PERUMDAM/@-7.6238564,112.2690131,11z/data=!4m10!1m3!2m2!1spark+near+mojokerto!6e1!3m5!1s0x2e7813c6bca85c11:0xb30709e827f065ef!8m2!3d-7.4802966!4d112.4182466!15sChNwYXJrIG5lYXIgbW9qb2tlcnRvkgEEcGFya-ABAA?hl=id"
Taman Kehati,Taman,4.1,Jawa Timur,Mojokerto,Magersari,"GCRV+R5H, Mergelo, Magersari, Kec. Magersari, Kota Mojokerto, Jawa Timur 61318","https://www.google.com/maps/place/Taman+Kehati/@-7.6238564,112.2690131,11z/data=!4m10!1m3!2m2!1spark+near+mojokerto!6e1!3m5!1s0x2e780dee43b6d151:0x4eb3a200479b802c!8m2!3d-7.4579369!4d112.4429704!15sChNwYXJrIG5lYXIgbW9qb2tlcnRvWhUiE3BhcmsgbmVhciBtb2pva2VydG-SAQ9za2F0ZWJvYXJkX3BhcmuaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUlBkVzlpVjBabkVBReABAA?hl=id"
Jogging Track Sungai Brantas Mojokerto,Taman,4.1,Jawa Timur,Mojokerto,Magersari,"GCRQ+M3J, Jl. Hayam Wuruk, Mergelo, Magersari, Kec. Magersari, Kota Mojokerto, Jawa Timur 61318","https://www.google.com/maps/place/Jogging+Track+Sungai+Brantas+Mojokerto/@-7.6238564,112.2690131,11z/data=!4m10!1m3!2m2!1spark+near+mojokerto!6e1!3m5!1s0x2e780df1ba92f1bd:0x3b06bb3a44e253cd!8m2!3d-7.4582977!4d112.4376316!15sChNwYXJrIG5lYXIgbW9qb2tlcnRvkgEOYW11c2VtZW50X3BhcmvgAQA?hl=id"
Pacet Mini Park,Taman,4.3,Jawa Timur,Mojokerto,Pacet,"Jl. Pacet No.Km. 55, Dusun Randegan, Warugunung, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374","https://www.google.com/maps/place/Pacet+Mini+Park/@-7.6238564,112.2690131,11z/data=!4m10!1m3!2m2!1spark+near+mojokerto!6e1!3m5!1s0x2e7876c90716235d:0x8a6ace004cd2fd2a!8m2!3d-7.6238564!4d112.532685!15sChNwYXJrIG5lYXIgbW9qb2tlcnRvWhUiE3BhcmsgbmVhciBtb2pva2VydG-SARFyZWNyZWF0aW9uX2NlbnRlcuABAA?hl=id"
Waterland Mojokerto,Taman,4.1,Jawa Timur,Mojokerto,Sooko,"Jl. By Pass Mojokerto No.Km. 54, Kedungpring, Jampirogo, Kec. Sooko, Kabupaten Mojokerto, Jawa Timur 61361","https://www.google.com/maps/place/Waterland+Mojokerto/@-7.4886314,112.1528028,11z/data=!4m10!1m3!2m2!1spark+near+mojokerto!6e1!3m5!1s0x2e780d891f57f33b:0xd8fde9ca06514bb4!8m2!3d-7.5153911!4d112.4231158!15sChNwYXJrIG5lYXIgbW9qb2tlcnRvWhUiE3BhcmsgbmVhciBtb2pva2VydG-SAQp3YXRlcl9wYXJr4AEA?hl=id"
Benteng Pancasila Park,Taman,4.5,Jawa Timur,Mojokerto,Magersari,"Jl. Benteng Pancasila No.25, Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto, Jawa Timur 61314","https://www.google.com/maps/place/Benteng+Pancasila+Park/@-7.4886314,112.1528028,11z/data=!4m10!1m3!2m2!1spark+near+mojokerto!6e1!3m5!1s0x2e780df6e970e15d:0xc3bc9e35774af5ff!8m2!3d-7.4719701!4d112.4452953!15sChNwYXJrIG5lYXIgbW9qb2tlcnRvWhUiE3BhcmsgbmVhciBtb2pva2VydG-SAQRwYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVI1YlRoNVkwdFJFQUXgAQA?hl=id"
Alun - Alun Mojokerto,Taman,4.5,Jawa Timur,Mojokerto,Magersari,"GCPJ+PQW, Jl. Veteran, Mergelo, Magersari, Kec. Magersari, Kota Mojokerto, Jawa Timur 61324","https://www.google.com/maps/place/Alun+-+Alun+Mojokerto/@-7.4886314,112.1528028,11z/data=!4m10!1m3!2m2!1spark+near+mojokerto!6e1!3m5!1s0x2e780df51d5dde85:0xf7ab9702d5fed3ad!8m2!3d-7.4631303!4d112.4319503!15sChNwYXJrIG5lYXIgbW9qb2tlcnRvWhUiE3BhcmsgbmVhciBtb2pva2VydG-SAQljaXR5X3BhcmvgAQA?hl=id"
Taman Family Park Suromulang,Taman,4.0,Jawa Timur,Mojokerto,Prajurit Kulon,"GC68+GHX, Mergelo, Surodinawan, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur 61328","https://www.google.com/maps/place/Taman+Family+Park+Suromulang/@-7.4886314,112.1528028,11z/data=!4m10!1m3!2m2!1spark+near+mojokerto!6e1!3m5!1s0x2e7812888807e75f:0x148348c37fb47b17!8m2!3d-7.4886314!4d112.4164747!15sChNwYXJrIG5lYXIgbW9qb2tlcnRvWhUiE3BhcmsgbmVhciBtb2pva2VydG-SAQljaXR5X3BhcmuaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlZiMkpwYmtobkVBReABAA?hl=id"
Berkah Rodjokojo Farm,Taman,4.2,Jawa Timur,Jombang,Jogoroto,"C739+VP2, Unnamed Road, Sumberbendo, Jogoroto, Kec. Jogoroto, Kabupaten Jombang, Jawa Timur 61485","https://www.google.com/maps/place/Berkah+Rodjokojo+Farm/@-7.5953546,112.0055841,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786b72f3874881:0x2617394b69c8db85!8m2!3d-7.5953546!4d112.269256!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBDGNhbXBpbmdfZmFybeABAA?hl=id"
Wisata Bajak Laut 2,Taman,4.1,Jawa Timur,Jombang,Wonosalam,"Area Sawah/Kebun, Sumberjo, Kec. Wonosalam, Kabupaten Jombang, Jawa Timur 61476","https://www.google.com/maps/place/Wisata+Bajak+Laut+2/@-7.4564148,112.1736975,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786f2c245fe44d:0x1bde4d9036ca5c8b!8m2!3d-7.6515181!4d112.3847415!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBE2FtdXNlbWVudF9wYXJrX3JpZGXgAQA?hl=id"
Wanawisata Gua Sigolo-Golo,Taman,4.1,Jawa Timur,Jombang,Wonosalam,"8CG5+8XW Sigolo-golo Eco Park, Area Sawah/Kebun, Panglungan, Kec. Wonosalam, Kabupaten Jombang, Jawa Timur 61476","https://www.google.com/maps/place/Wanawisata+Gua+Sigolo-Golo/@-7.6596492,112.0426913,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786fec0ba7609f:0x1b15bed9cf696f5a!8m2!3d-7.6741498!4d112.4099623!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBEnRvdXJpc3RfYXR0cmFjdGlvbuABAA?hl=id"
Taman Logo NU,Taman,4.7,Jawa Timur,Jombang,Mojoagung,"Jl. Raya Mojoagung No.90, Gambiran Utara, Gambiran, Kec. Mojoagung, Kabupaten Jombang, Jawa Timur 61482","https://www.google.com/maps/place/Taman+Logo+NU/@-7.6596492,112.0426913,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786bd96cc2dcd5:0x100332519480478c!8m2!3d-7.5664033!4d112.3306644!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBHBhcmvgAQA?hl=id"
WISATA SUMBER CELENG,Taman,4.1,Jawa Timur,Jombang,Diwek,"97C7+HCX, Area Sawah/Kebun, Bulurejo, Kec. Diwek, Kabupaten Jombang, Jawa Timur 61471","https://www.google.com/maps/place/WISATA+SUMBER+CELENG/@-7.6596492,112.0426913,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e7869ef678562d9:0x27139444df6875b9!8m2!3d-7.6285149!4d112.2636156!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBE2FtdXNlbWVudF9wYXJrX3JpZGXgAQA?hl=id"
Taman Bunga,Taman,4.5,Jawa Timur,Jombang,Ngoro,"8744+Q6H, Unnamed Road, Wates, Badang, Ngoro, Jombang Regency, East Java 61473","https://www.google.com/maps/place/Taman+Bunga/@-7.6596492,112.0426913,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e78693491cc0835:0x79e0f93f5cffcb92!8m2!3d-7.6930517!4d112.2556229!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBHBhcmvgAQA?hl=id"
Wonosalam Park,Taman,4.8,Jawa Timur,Jombang,Wonosalam,"7999+35C, Area Sawah/Kebun, Sambirejo, Kec. Wonosalam, Kabupaten Jombang, Jawa Timur 61476","https://www.google.com/maps/place/Wonosalam+Park/@-7.6596492,112.0426913,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786508054a8bcb:0xc938f53881f76b36!8m2!3d-7.7323056!4d112.3678996!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBHBhcmvgAQA?hl=id"
Bale Tani,Taman,4.1,Jawa Timur,Jombang,Bareng,"Jalan Dokter Soetomo, Serning, Banjaragung, Kec. Bareng, Kabupaten Jombang, Jawa Timur 61474","https://www.google.com/maps/place/Bale+Tani/@-7.6596492,112.0426913,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e7868e6ce27a7c3:0x4cd74a1182018d4b!8m2!3d-7.6596492!4d112.3063632!15sChFwYXJrIG5lYXIgam9tYmFuZ1oTIhFwYXJrIG5lYXIgam9tYmFuZ5IBEnRvdXJpc3RfYXR0cmFjdGlvbuABAA?hl=id"
Dastan Koi Jombang,Taman,5.0,Jawa Timur,Jombang,Jombang,"Jl. Lawu, Denanyar Selatan, Denanyar, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61416","https://www.google.com/maps/place/Dastan+Koi+Jombang/@-7.5686729,111.8593857,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e783f4ea99a5307:0xe6c99f5e70df01d4!8m2!3d-7.5331644!4d112.2197119!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBCWZpc2hfZmFybeABAA?hl=id"
Happy Games,Taman,3.6,Jawa Timur,Jombang,Jombang,"Linggarjati Plaza, Jl. KH. Wahid Hasyim, Candi Mulyo, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61419","https://www.google.com/maps/place/Happy+Games/@-7.5686729,111.8593857,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x51011e445b2cf31:0x3111eff1d55e01c1!8m2!3d-7.5392495!4d112.238614!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBDmFtdXNlbWVudF9wYXJr4AEA?hl=id"
Gubuk Bibit Suparno,Taman,4.4,Jawa Timur,Jombang,Ngoro,"Wedani, Badang, Kec. Ngoro, Kabupaten Jombang, Jawa Timur 61473","https://www.google.com/maps/place/Gubuk+Bibit+Suparno/@-7.5686729,111.8593857,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e78683ead3af345:0xf61b8cdb18e279e4!8m2!3d-7.6721462!4d112.2569003!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBHBhcmvgAQA?hl=id"
Perumahan Murah Jombang Grand Royal Simo Park,Taman,5.0,Jawa Timur,Jombang,Bandarkedungmulyo,"Ds, Pucang Simo, Kec, Kec. Bandarkedungmulyo, Kabupaten Jombang, Jawa Timur 61462","https://www.google.com/maps/place/Perumahan+Murah+Jombang+Grand+Royal+Simo+Park/@-7.5686729,111.8593857,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e78472d9c353353:0xa86a3536f036b790!8m2!3d-7.5686729!4d112.1230576!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBD2dhdGVkX2NvbW11bml0eeABAA?hl=id"
Figs Cultivation Mix,Taman,4.7,Jawa Timur,Jombang,Sumobito,"Trawasan, Kec. Sumobito, Kabupaten Jombang, Jawa Timur 61483","https://www.google.com/maps/place/Figs+Cultivation+Mix/@-7.5246446,112.0338032,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e781515694a2e81:0x33561908951d0bd0!8m2!3d-7.5246446!4d112.2974751!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBmdhcmRlbuABAA?hl=id"
Taman Tirta Wisata,Taman,3.8,Jawa Timur,Jombang,Peterongan,"Jl. Soekarno - Hatta No.12, Nglungge, Keplaksari, Kec. Peterongan, Kabupaten Jombang, Jawa Timur 61481","https://www.google.com/maps/place/Taman+Tirta+Wisata/@-7.711646,112.1395921,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786ab2f9c10b93:0xb05c1db8ca31ead5!8m2!3d-7.538611!4d112.262473!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBEXJlY3JlYXRpb25fY2VudGVy4AEA?hl=id"
Makam Cakul Lor,Taman,4.3,Jawa Timur,Jombang,Mojowarno,"C896+46H, Cakul Lor, Sukomulyo, Kec. Mojowarno, Kabupaten Jombang, Jawa Timur 61475","https://www.google.com/maps/place/Makam+Cakul+Lor/@-7.711646,112.1395921,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786b5d05d033ed:0xf19042f0f5a443f2!8m2!3d-7.5809925!4d112.3109955!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBmdhcmRlbuABAA?hl=id"
Wonosalam City Park,Taman,4.9,Jawa Timur,Jombang,Wonosalam,"Jl. Kali Gede, Area Sawah/Kebun, Carangwulung, Kec. Wonosalam, Kabupaten Jombang, Jawa Timur 61476","https://www.google.com/maps/place/Wonosalam+City+Park/@-7.711646,112.1395921,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e7865292031bb57:0x14aacea11f508aa3!8m2!3d-7.711646!4d112.403264!15sChFwYXJrIG5lYXIgam9tYmFuZ1oTIhFwYXJrIG5lYXIgam9tYmFuZ5IBBXZpbGxhmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5IZVc4elRsUlJFQUXgAQA?hl=id"
Taman Paduka Mojokrapak,Taman,4.0,Jawa Timur,Jombang,Tembelang,"F6VJ+CJ2, Unnamed Road, Krapak, Mojokrapak, Kec. Tembelang, Kabupaten Jombang, Jawa Timur 61452","https://www.google.com/maps/place/Taman+Paduka+Mojokrapak/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e783fda0e5549e3:0x911e73d72024c76!8m2!3d-7.5064954!4d112.2315075!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBmdhcmRlbuABAA?hl=id"
Bukit Narsis,Taman,3.1,Jawa Timur,Jombang,Bareng,"886G+G8X, Area Sawah, Area Sawah/Kebun, Kebun, Kec. Bareng, Kabupaten Jombang, Jawa Timur 61474","https://www.google.com/maps/place/Bukit+Narsis/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e78694b9ef90eb1:0xba92db5b71ca749!8m2!3d-7.6886314!4d112.3258479!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBHBhcmvgAQA?hl=id"
Adji Bird Farm,Taman,3.8,Jawa Timur,Jombang,Jombang,"Jelakombo Gg. II No.16, Jelakombo, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61481","https://www.google.com/maps/place/Adji+Bird+Farm/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786bf2191c43e7:0x41950038153eec56!8m2!3d-7.5468622!4d112.2446343!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBEmJpcmRfd2F0Y2hpbmdfYXJlYeABAA?hl=id"
kalibuntung,Taman,4.3,Jawa Timur,Jombang,Gudo,"61463, Tanggungan, Kec. Gudo, Kabupaten Jombang, Jawa Timur 61463","https://www.google.com/maps/place/kalibuntung/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e784109f3663bcb:0x8b3c8b360e5fdc4b!8m2!3d-7.5941308!4d112.1893303!15sChFwYXJrIG5lYXIgam9tYmFuZ1oTIhFwYXJrIG5lYXIgam9tYmFuZ5IBEG5hdGlvbmFsX3Jlc2VydmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUlJOVXRIVFVWbkVBReABAA?hl=id"
Kolam pancing Cak Hamzah,Taman,4.0,Jawa Timur,Jombang,Ploso,"G6W6+MQJ, Area Sawah, Rejoagung, Kec. Ploso, Kabupaten Jombang, Jawa Timur 61453","https://www.google.com/maps/place/Kolam+pancing+Cak+Hamzah/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e783deb6cd6fdf3:0x3891ebf834326e3!8m2!3d-7.4532925!4d112.2119009!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBmdhcmRlbuABAA?hl=id"
De Durian Park,Taman,4.4,Jawa Timur,Jombang,Wonosalam,"Jl. Cemorosewu, Segunung, Wonosalam, Kec. Wonosalam, Kabupaten Jombang, Jawa Timur 61476","https://www.google.com/maps/place/De+Durian+Park/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e7865a2bca62e11:0xa553486195bcb850!8m2!3d-7.7103338!4d112.3898179!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBEnRvdXJpc3RfYXR0cmFjdGlvbuABAA?hl=id"
Muara Kali Brantas,Taman,4.3,Jawa Timur,Jombang,Bandarkedungmulyo,"C4M7+XX7, Unnamed Rd,, Area Sawah/Kebun, Brodot, Kec. Bandarkedungmulyo, Kabupaten Jombang, Jawa Timur 61462","https://www.google.com/maps/place/Muara+Kali+Brantas/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e784714f3836c0b:0x763b262107d18af8!8m2!3d-7.5650998!4d112.1149096!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBHBhcmvgAQA?hl=id"
Sendang Made,Taman,4.3,Jawa Timur,Jombang,Kudu,"Made, Kec. Kudu, Kabupaten Jombang, Jawa Timur 61454","https://www.google.com/maps/place/Sendang+Made/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e781722f89570f7:0x9f957841ca19a6af!8m2!3d-7.3987514!4d112.3110179!15sChFwYXJrIG5lYXIgam9tYmFuZ1oTIhFwYXJrIG5lYXIgam9tYmFuZ5IBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VNMk1EZHVTMUZCRUFF4AEA?hl=id"
Grand Royal Simo Park,Taman,4.0,Jawa Timur,Jombang,Bandarkedungmulyo,"Pucang Simo, Kec. Bandarkedungmulyo, Kabupaten Jombang, Jawa Timur 61462","https://www.google.com/maps/place/Grand+Royal+Simo+Park/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e784758a59e2815:0x13d5c1bd77b41328!8m2!3d-7.5684766!4d112.1231506!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBE2hvdXNpbmdfZGV2ZWxvcG1lbnTgAQA?hl=id"
toko tasri,Taman,5.0,Jawa Timur,Jombang,Jogoroto,"C79J+J48, Gendingan, Sawiji, Kec. Jogoroto, Kabupaten Jombang, Jawa Timur 61485","https://www.google.com/maps/place/toko+tasri/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786be0b827032b:0x1f901a269135151a!8m2!3d-7.5809549!4d112.28032!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBC2hpa2luZ19hcmVh4AEA?hl=id"
Tanah Rawa BAC,Taman,4.0,Jawa Timur,Jombang,Bandarkedungmulyo,"C5P2+RVR, Banjar Sari, Kec. Bandarkedungmulyo, Kabupaten Jombang, Jawa Timur 61462","https://www.google.com/maps/place/Tanah+Rawa+BAC/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e784106b5b1bdcd:0xbd6a736e599bc66e!8m2!3d-7.5628856!4d112.152153!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBCndhdGVyX3BhcmvgAQA?hl=id"
KEBOEN NIRTANIZA,Taman,5.0,Jawa Timur,Jombang,Jombang,"Jl. Geneng Gg. 4, Jombatan, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61419","https://www.google.com/maps/place/KEBOEN+NIRTANIZA/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e78415ee92dfaef:0xe8fefaec2da1e3df!8m2!3d-7.5628201!4d112.230503!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBmdhcmRlbuABAA?hl=id"
Pasar kembang karang taruna ADITYA KARYA MAHATVA YODHA,Taman,5.0,Jawa Timur,Jombang,Diwek,"C639+9VH, Keras, Kec. Diwek, Kabupaten Jombang, Jawa Timur 61471","https://www.google.com/maps/place/Pasar+kembang+karang+taruna+ADITYA+KARYA+MAHATVA+YODHA/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e7841fde47791a9:0x3e21e9ff160ab98f!8m2!3d-7.5965712!4d112.2197276!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBmdhcmRlbuABAA?hl=id"
Tirta Winata Water Park,Taman,4.0,Jawa Timur,Jombang,Perak,"C5RV+3V8, Cangkringrandu, Kec. Perak, Kabupaten Jombang, Jawa Timur 61461","https://www.google.com/maps/place/Tirta+Winata+Water+Park/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e78405e38df8fb3:0x495d92448a331c81!8m2!3d-7.5599137!4d112.19465!15sChFwYXJrIG5lYXIgam9tYmFuZ1oTIhFwYXJrIG5lYXIgam9tYmFuZ5IBDXN3aW1taW5nX3Bvb2yaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUkRkVTE2UlVsbkVBReABAA?hl=id"
Djembar Megaluh Residence,Taman,4.0,Jawa Timur,Jombang,Megaluh,"F5WJ+2QF, Area Sawah, Sudimoro, Kec. Megaluh, Kabupaten Jombang, Jawa Timur 61457","https://www.google.com/maps/place/Djembar+Megaluh+Residence/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e783fb96121d8c1:0xd2eb0f6ca68b7074!8m2!3d-7.5049319!4d112.1819336!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBmdhcmRlbuABAA?hl=id"
Kolam pancing TARIK JAYA,Taman,4.0,Jawa Timur,Jombang,Diwek,"97P8+88P, Sentanan, Grogol, Kec. Diwek, Kabupaten Jombang, Jawa Timur 61471","https://www.google.com/maps/place/Kolam+pancing+TARIK+JAYA/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786b2a06ced1cd:0xd491e2282a009d49!8m2!3d-7.6141623!4d112.2658281!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBmdhcmRlbuABAA?hl=id"
Toziega Asri (an Ir. Tyasono pilot project),Taman,4.5,Jawa Timur,Jombang,Jombang,"100 meter utara SMPN 6 Jombang Dusun Kejambon RT11 RW03, Desa, Kejambon, Dapur Kejambon, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61414","https://www.google.com/maps/place/Toziega+Asri+(an+Ir.+Tyasono+pilot+project)/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e78155b299f9eeb:0xb93f0be7fea2e6fe!8m2!3d-7.5226261!4d112.2495958!15sChFwYXJrIG5lYXIgam9tYmFuZ1oTIhFwYXJrIG5lYXIgam9tYmFuZ5IBEGJvdGFuaWNhbF9nYXJkZW6aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlJkMG90WkZGQkVBReABAA?hl=id"
Kebon Jati Ngumpul,Taman,5.0,Jawa Timur,Jombang,Jogoroto,"Jl. Jogoroto - Peterongan No.5, Rejoso, Ngumpul, Kec. Jogoroto, Kabupaten Jombang, Jawa Timur 61485","https://www.google.com/maps/place/Kebon+Jati+Ngumpul/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786b9f9e75c14d:0xe91680d48006a677!8m2!3d-7.5586643!4d112.278988!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBBmdhcmRlbuABAA?hl=id"
Dimas Agusta Area,Taman,4.5,Jawa Timur,Jombang,Jogoroto,"C7VC+CP5 Desa Belut, Rejoso, Ngumpul, Kec. Jogoroto, Kabupaten Jombang, Jawa Timur 61485","https://www.google.com/maps/place/Dimas+Agusta+Area/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786ae85019af7d:0x3a351d7890b8b399!8m2!3d-7.5564963!4d112.271854!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBEG5hdGlvbmFsX3Jlc2VydmXgAQA?hl=id"
KSBC,Taman,3.9,Jawa Timur,Jombang,Peterongan,"F767+GJC, Nglungge, Keplaksari, Kec. Peterongan, Kabupaten Jombang, Jawa Timur 61481","https://www.google.com/maps/place/KSBC/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e786b23b7fe94b3:0x7983252e95bb5cd9!8m2!3d-7.538676!4d112.264026!15sChFwYXJrIG5lYXIgam9tYmFuZ5IBEmJpcmRfd2F0Y2hpbmdfYXJlYeABAA?hl=id"
Monumen Ringin Conthong,Taman,4.5,Jawa Timur,Jombang,Jombang,"Jl. KH. Wahid Hasyim No.1, Jombang, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61415","https://www.google.com/maps/place/Monumen+Ringin+Conthong/@-7.5539537,111.9711726,11z/data=!4m10!1m3!2m2!1spark+near+jombang!6e1!3m5!1s0x2e7840002cad4ed3:0x91de634787bf3e89!8m2!3d-7.5384385!4d112.2379592!15sChFwYXJrIG5lYXIgam9tYmFuZ1oTIhFwYXJrIG5lYXIgam9tYmFuZ5IBCG1vbnVtZW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU4xTjNBek1ESkJSUkFC4AEA?hl=id"
